lead_id,database_score,converted,record_created_date,conversion_date,country,job_level,in_outreach_window_cohort,converted_seniority_cohort,channel_a_connected,converted_channel_a,channel_a_total_calls,channel_a_connected_seconds,in_channel_b_cohort,channel_b_connected,converted_channel_b,channel_b_total_calls,channel_b_connected_seconds
11220,92.6,1,2020-08-12,2020-08-23,Philippines,Manager,0,0,0,0,0,0.0,0,0,0,0,0.0
11221,74.4,0,2020-02-12,,Singapore,Individual Contributor,0,0,0,0,4,0.0,0,0,0,0,0.0
11222,77.4,0,2019-01-25,,Malaysia,Director,1,0,0,0,0,0.0,0,0,0,0,0.0
11223,72.4,0,2024-03-15,,Singapore,C-Level,1,0,0,0,0,0.0,0,0,0,0,0.0
11224,72.5,0,2019-12-21,,Indonesia,Unknown,1,0,0,0,0,0.0,1,0,0,1,0.0
11225,89.4,1,2025-12-15,2026-01-31,Singapore,Director,0,0,0,0,2,0.0,0,0,0,1,0.0
11226,89.2,1,2025-11-04,2025-11-23,Malaysia,C-Level,1,0,0,0,2,0.0,1,0,0,2,0.0
11227,74.2,0,2021-07-19,,Singapore,Unknown,0,0,0,0,2,0.0,1,0,0,1,0.0
11228,84.5,1,2023-09-20,2026-01-31,Singapore,Manager,1,0,1,0,2,3.4,0,0,0,1,0.0
11229,63.3,0,2023-12-14,,India,Individual Contributor,1,0,1,0,4,3.0,0,0,0,4,0.0
11230,67.8,0,2019-12-16,,Thailand,Individual Contributor,1,0,1,0,0,65.6,0,0,0,2,0.0
11231,84.8,0,2019-03-24,,Other,Manager,0,1,0,0,1,0.0,1,0,0,0,0.0
11232,73.4,1,2025-02-09,2026-01-31,Hong Kong,Vice President,1,0,1,0,0,32.8,0,0,0,2,0.0
11233,79.0,0,2019-04-07,,Thailand,Manager,1,0,0,0,2,0.0,1,1,0,6,32.1
11234,72.5,0,2024-08-10,,Malaysia,Director,0,0,0,0,2,0.0,0,0,0,1,0.0
11235,72.3,0,2021-01-22,,Singapore,Individual Contributor,1,0,0,0,1,0.0,0,0,0,2,0.0
11236,83.0,1,2021-05-01,2021-05-18,Singapore,Unknown,0,0,0,0,2,0.0,1,1,0,1,40.7
11237,71.8,0,2023-02-16,,Thailand,Director,0,0,0,0,0,0.0,0,0,0,2,0.0
11238,67.8,0,2023-03-22,,Thailand,Individual Contributor,0,0,0,0,1,0.0,0,0,0,4,0.0
11239,80.0,0,2022-10-30,,Singapore,Unknown,0,0,0,0,3,0.0,1,1,0,1,13.9
11240,63.2,0,2020-06-13,,Australia,Manager,0,0,0,0,0,0.0,0,0,0,1,0.0
11241,70.2,0,2022-08-19,,India,Vice President,0,0,0,0,1,0.0,0,0,0,0,0.0
11242,70.1,0,2023-02-23,,Australia,Manager,1,0,0,0,4,0.0,1,0,0,2,0.0
11243,76.7,0,2021-09-13,,Singapore,Manager,1,0,0,0,2,0.0,1,1,0,0,38.5
11244,75.1,0,2024-11-06,,Indonesia,Manager,0,0,0,0,1,0.0,0,0,0,2,0.0
11245,72.1,0,2022-06-06,,Philippines,Vice President,0,1,0,0,1,0.0,0,0,0,1,0.0
11246,70.6,0,2021-11-28,,Thailand,Director,0,0,0,0,1,0.0,0,0,0,1,0.0
11247,70.0,0,2024-08-28,,Malaysia,Manager,0,0,0,0,5,0.0,0,0,0,0,0.0
11248,73.4,0,2023-05-21,,Thailand,Manager,1,0,0,0,2,0.0,0,0,0,2,0.0
11249,76.5,0,2019-07-03,,Malaysia,Director,0,0,0,0,0,0.0,1,1,0,1,2.3
11250,64.0,0,2025-07-24,,Australia,Manager,1,0,0,0,4,0.0,0,0,0,0,0.0
11251,57.1,0,2021-12-20,,Australia,Manager,0,0,0,0,1,0.0,0,0,0,2,0.0
11252,62.1,0,2021-06-30,,Singapore,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
11253,71.7,0,2019-05-20,,Singapore,Individual Contributor,1,0,1,0,1,35.9,0,0,0,1,0.0
11254,78.9,1,2020-11-02,2020-11-05,Singapore,Unknown,0,0,0,0,1,0.0,0,0,0,3,0.0
11255,73.7,0,2019-05-06,,Hong Kong,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
11256,89.5,1,2019-07-18,2019-07-28,Singapore,Individual Contributor,0,0,0,0,1,0.0,0,0,0,1,0.0
11257,70.9,0,2022-06-11,,Singapore,Individual Contributor,1,0,1,0,0,24.4,0,0,0,1,0.0
11258,74.8,0,2024-07-12,,Hong Kong,Individual Contributor,0,0,0,0,1,0.0,0,0,0,0,0.0
11259,72.7,0,2019-12-17,,Singapore,Manager,0,0,0,0,0,0.0,0,0,0,1,0.0
11260,84.6,1,2019-03-25,2019-04-22,India,Manager,1,1,0,0,2,0.0,1,1,0,1,34.1
11261,79.7,0,2023-10-27,,India,Manager,0,0,0,0,0,0.0,0,0,0,2,0.0
11262,88.0,1,2025-11-25,2026-01-31,India,Unknown,0,0,0,0,1,0.0,0,0,0,0,0.0
11263,84.0,1,2022-10-04,2026-01-31,Indonesia,Manager,0,0,0,0,0,0.0,0,0,0,0,0.0
11264,70.9,0,2022-08-07,,Singapore,Vice President,1,0,0,0,1,0.0,0,0,0,1,0.0
11265,70.7,0,2023-02-16,,India,Director,0,0,0,0,1,0.0,0,0,0,2,0.0
11266,70.5,0,2022-07-24,,Singapore,Individual Contributor,0,0,0,0,0,0.0,0,0,0,2,0.0
11267,81.6,0,2021-05-09,,Singapore,Individual Contributor,0,0,0,0,1,0.0,0,0,0,1,0.0
11268,70.7,0,2022-10-31,,Philippines,Manager,0,0,0,0,3,0.0,0,0,0,0,0.0
11269,70.7,0,2022-03-07,,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
11270,72.0,0,2023-09-20,,Hong Kong,Individual Contributor,1,0,0,0,2,0.0,0,0,0,0,0.0
11271,70.3,0,2022-02-28,,Singapore,Manager,0,0,0,0,3,0.0,0,0,0,0,0.0
11272,56.3,0,2019-08-12,,Malaysia,Manager,1,0,0,0,2,0.0,1,1,1,3,120.6
11273,76.4,0,2026-01-01,,Singapore,Director,0,0,0,0,1,0.0,0,0,0,0,0.0
11274,92.3,1,2020-08-22,2020-09-01,Thailand,Vice President,1,0,0,0,1,0.0,1,0,1,3,0.0
11275,83.4,0,2025-05-03,,Hong Kong,Individual Contributor,0,0,0,0,2,0.0,0,0,0,1,0.0
11276,61.0,0,2022-02-18,,Singapore,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
11277,65.6,0,2019-06-08,,Singapore,Director,1,0,0,0,2,0.0,1,1,0,2,0.5
11278,70.9,0,2022-08-10,,Philippines,Manager,1,0,1,0,1,11.4,1,0,0,2,0.0
11279,79.7,0,2023-04-15,,Hong Kong,Individual Contributor,0,0,0,0,0,0.0,0,0,0,2,0.0
11280,77.7,0,2024-08-28,,Malaysia,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
11281,69.3,0,2022-05-03,,Thailand,Individual Contributor,1,0,0,0,1,0.0,0,0,0,3,0.0
11282,74.4,0,2021-07-10,,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,0,0.0
11283,78.8,0,2024-06-30,,Singapore,Manager,0,0,0,0,0,0.0,0,0,0,0,0.0
11284,80.6,1,2020-02-11,2020-08-07,Indonesia,Individual Contributor,1,0,0,1,2,0.0,0,0,0,4,0.0
11285,72.0,0,2025-01-07,,Malaysia,Manager,0,0,0,0,2,0.0,1,0,0,2,0.0
11286,72.8,0,2021-04-09,,Singapore,Individual Contributor,0,0,0,0,4,0.0,0,0,0,1,0.0
11287,73.8,0,2025-04-04,,Singapore,Individual Contributor,1,0,1,0,2,95.6,0,0,0,1,0.0
11288,78.4,0,2022-12-09,,Singapore,Individual Contributor,0,0,0,0,1,0.0,0,0,0,1,0.0
11289,83.0,1,2019-04-04,2019-08-31,Malaysia,Individual Contributor,0,0,0,0,1,0.0,0,0,0,4,0.0
11290,72.2,0,2020-12-11,,India,C-Level,0,0,0,0,4,0.0,0,0,0,1,0.0
11291,73.8,0,2022-02-11,,Singapore,Individual Contributor,1,0,1,0,0,80.1,0,0,0,1,0.0
11292,86.7,0,2022-04-23,,Singapore,Manager,1,0,0,1,1,0.0,1,0,0,3,0.0
11293,66.0,0,2020-12-02,,Australia,Director,1,1,0,0,0,0.0,1,1,0,2,2.6
11294,68.8,0,2024-08-30,,Thailand,Vice President,0,0,0,0,0,0.0,0,0,0,3,0.0
11295,70.9,0,2020-01-30,,Hong Kong,Unknown,0,0,0,0,1,0.0,0,0,0,1,0.0
11296,66.7,0,2025-10-15,,Singapore,Individual Contributor,0,0,0,0,6,0.0,0,0,0,0,0.0
11297,78.6,0,2019-07-16,,Malaysia,Manager,1,0,0,0,3,0.0,1,0,0,2,0.0
11298,81.2,0,2023-02-10,,Singapore,Executive,1,0,0,0,3,0.0,1,0,0,2,0.0
11299,70.6,0,2018-12-25,,Philippines,Individual Contributor,1,0,1,0,1,21.3,0,0,0,0,0.0
11300,65.1,0,2024-10-01,,Philippines,Individual Contributor,0,1,0,0,2,0.0,0,0,0,1,0.0
11301,73.3,0,2025-11-06,,Singapore,Unknown,0,0,0,0,2,0.0,0,0,0,1,0.0
11302,70.8,0,2021-01-15,,Malaysia,Individual Contributor,0,0,0,0,3,0.0,0,0,0,1,0.0
11303,74.9,0,2021-11-07,,Indonesia,Individual Contributor,0,0,0,0,4,0.0,0,0,0,1,0.0
11304,81.7,0,2023-11-02,,Philippines,Individual Contributor,1,0,0,0,2,0.0,0,0,0,0,0.0
11305,70.8,0,2021-04-29,,India,Manager,0,0,0,0,2,0.0,0,0,0,3,0.0
11306,73.8,0,2020-03-07,,India,Director,0,0,0,0,3,0.0,0,0,0,2,0.0
11307,77.2,0,2024-02-19,,Thailand,Executive,0,1,0,0,0,0.0,0,0,0,0,0.0
11308,68.1,0,2025-11-21,,Singapore,Individual Contributor,1,0,1,0,4,0.5,0,0,0,5,0.0
11309,68.0,0,2019-03-22,,Australia,Manager,1,0,1,0,1,9.7,0,0,0,0,0.0
11310,71.3,0,2025-09-02,,Australia,Individual Contributor,1,0,0,0,3,0.0,0,0,0,3,0.0
11311,87.0,1,2024-08-14,2024-08-19,Singapore,Executive,0,1,0,0,1,0.0,1,1,0,2,0.4
11312,77.9,0,2024-12-20,,Malaysia,Manager,0,0,0,0,0,0.0,0,0,0,2,0.0
11313,68.0,0,2020-07-17,,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,1,0.0
11314,40.3,0,2025-05-12,,Australia,Director,0,0,0,0,2,0.0,0,0,0,1,0.0
11315,72.6,0,2021-02-01,,Australia,Unknown,1,0,0,0,0,0.0,1,1,0,1,0.6
11316,71.6,0,2025-11-15,,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,4,0.0
11317,72.7,1,2025-01-14,2026-01-31,Singapore,Individual Contributor,0,0,0,0,0,0.0,0,0,0,1,0.0
11318,65.7,0,2021-04-02,,Singapore,Manager,1,0,1,0,2,2.7,1,0,0,6,0.0
11319,82.2,0,2022-12-04,,Australia,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
11320,70.1,0,2019-12-10,,Singapore,Director,0,0,0,0,3,0.0,1,1,0,2,8.3
11321,72.1,0,2025-12-02,,India,Vice President,1,0,1,0,3,32.1,1,1,0,1,10.0
11322,72.7,0,2020-05-06,,Singapore,Unknown,1,0,1,0,2,28.4,1,0,0,1,0.0
11323,73.0,0,2022-05-29,,India,C-Level,0,0,0,0,3,0.0,0,0,0,1,0.0
11324,66.9,0,2024-05-04,,Hong Kong,Vice President,1,0,0,0,2,0.0,0,0,0,1,0.0
11325,74.5,0,2024-04-28,,Singapore,Manager,0,0,0,0,0,0.0,0,0,0,1,0.0
11326,78.3,0,2022-01-21,,Thailand,Director,0,0,0,0,1,0.0,0,0,0,2,0.0
11327,36.1,0,2021-04-20,,Australia,Manager,0,0,0,0,4,0.0,1,0,0,0,0.0
11328,73.5,0,2025-06-13,,India,Vice President,0,0,0,0,0,0.0,0,0,0,3,0.0
11329,74.3,0,2023-06-24,,Indonesia,Individual Contributor,1,0,0,0,0,0.0,0,0,0,4,0.0
11330,73.1,0,2025-01-21,,Singapore,Individual Contributor,0,0,0,0,1,0.0,0,0,0,1,0.0
11331,73.6,0,2022-06-04,,Malaysia,Individual Contributor,0,0,0,0,4,0.0,0,0,0,0,0.0
11332,73.8,0,2020-05-19,,Hong Kong,Individual Contributor,1,0,0,0,0,0.0,0,0,0,2,0.0
11333,72.8,0,2019-09-16,,Singapore,Individual Contributor,1,0,0,0,1,0.0,0,0,0,4,0.0
11334,75.2,0,2023-11-22,,Other,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
11335,62.9,0,2019-07-26,,Singapore,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
11336,76.1,0,2020-12-02,,Australia,C-Level,0,0,0,0,1,0.0,0,0,0,2,0.0
11337,85.5,1,2019-09-30,2021-02-02,Malaysia,Manager,0,0,0,0,1,0.0,1,0,0,0,0.0
11338,73.9,0,2024-12-18,,India,Director,0,0,0,0,1,0.0,0,0,0,0,0.0
11339,70.9,0,2022-01-29,,Indonesia,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
11340,78.1,0,2019-10-07,,Indonesia,Manager,0,0,0,0,4,0.0,1,1,0,0,9.3
11341,74.5,0,2024-02-11,,Singapore,Manager,1,0,0,0,2,0.0,0,0,0,2,0.0
11342,74.7,0,2021-12-28,,Hong Kong,Manager,0,0,0,0,2,0.0,0,0,0,0,0.0
11343,73.8,0,2025-11-05,,Malaysia,Individual Contributor,1,0,1,0,1,11.1,0,0,0,0,0.0
11344,75.7,0,2021-10-28,,Singapore,Manager,0,0,0,0,3,0.0,0,0,0,1,0.0
11345,89.8,0,2023-03-11,,Singapore,Director,0,0,0,0,4,0.0,0,0,0,3,0.0
11346,76.0,0,2023-01-13,,Thailand,Manager,0,0,0,0,0,0.0,0,0,0,1,0.0
11347,51.4,0,2022-07-23,,Australia,C-Level,0,0,0,0,2,0.0,0,0,0,1,0.0
11348,75.4,0,2020-10-01,,Singapore,Manager,1,0,1,0,0,13.0,0,0,0,1,0.0
11349,66.5,0,2021-07-08,,Hong Kong,Manager,0,0,0,0,1,0.0,0,0,0,2,0.0
11350,86.5,1,2024-12-23,2026-01-31,Indonesia,Director,1,0,0,0,0,0.0,0,0,0,1,0.0
11351,73.0,0,2019-11-16,,Singapore,Manager,1,0,1,0,2,89.4,0,0,0,0,0.0
11352,73.5,0,2025-01-16,,Singapore,Unknown,1,0,0,1,2,0.0,0,0,0,3,0.0
11353,66.3,0,2021-12-27,,Thailand,Manager,0,0,0,0,2,0.0,0,0,0,1,0.0
11354,51.1,0,2019-07-30,,Singapore,Vice President,0,0,0,0,2,0.0,1,0,0,1,0.0
11355,92.1,1,2020-02-15,2025-06-09,Singapore,Manager,1,0,0,0,3,0.0,0,0,0,1,0.0
11356,75.4,0,2019-12-10,,Australia,Director,1,0,1,0,3,19.3,1,0,0,1,0.0
11357,80.6,0,2023-05-06,,Singapore,Manager,0,0,0,0,0,0.0,0,0,0,0,0.0
11358,73.2,0,2020-01-23,,Hong Kong,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
11359,72.4,0,2022-10-07,,Philippines,Manager,0,0,0,0,2,0.0,0,0,0,1,0.0
11360,51.4,0,2022-02-09,,Australia,Unknown,0,0,0,0,0,0.0,0,0,0,0,0.0
11361,74.5,0,2020-01-13,,Thailand,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
11362,72.3,0,2019-02-28,,Philippines,Director,0,0,0,0,1,0.0,1,1,0,3,19.8
11363,74.2,0,2019-07-06,,Australia,Individual Contributor,0,0,0,0,1,0.0,1,1,0,1,86.3
11364,68.3,0,2021-12-01,,Indonesia,Manager,0,0,0,0,2,0.0,0,0,0,3,0.0
11365,60.8,0,2025-04-05,,India,Manager,0,0,0,0,2,0.0,0,0,0,1,0.0
11366,70.6,0,2023-05-14,,Malaysia,Manager,0,0,0,0,1,0.0,0,0,0,3,0.0
11367,71.7,0,2020-06-22,,Malaysia,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
11368,67.4,0,2019-06-11,,Australia,C-Level,1,0,0,0,3,0.0,0,0,0,1,0.0
11369,77.3,0,2020-02-09,,Hong Kong,C-Level,0,0,0,0,0,0.0,1,1,0,3,14.9
11370,66.3,0,2022-01-08,,Philippines,Vice President,0,0,0,0,2,0.0,0,0,0,1,0.0
11371,65.0,0,2023-03-23,,Other,C-Level,0,0,0,0,0,0.0,1,0,0,1,0.0
11372,75.9,0,2025-11-14,,India,Individual Contributor,1,0,1,0,2,227.7,0,0,0,2,0.0
11373,79.4,0,2019-08-10,,Philippines,Individual Contributor,1,0,0,0,1,0.0,0,0,0,3,0.0
11374,76.3,0,2023-03-26,,India,Manager,1,0,1,0,2,66.8,1,0,0,1,0.0
11375,73.5,0,2021-08-22,,Singapore,Manager,1,0,0,0,1,0.0,0,0,0,1,0.0
11376,89.6,1,2025-07-19,2026-01-31,Singapore,Director,0,0,0,0,0,0.0,0,0,0,0,0.0
11377,70.0,0,2022-09-23,,Philippines,Individual Contributor,1,0,0,0,0,0.0,1,0,0,1,0.0
11378,71.5,0,2022-03-20,,Singapore,Manager,0,0,0,0,1,0.0,1,1,0,0,40.4
11379,71.0,0,2025-08-27,,Australia,Vice President,0,0,0,0,5,0.0,0,0,0,1,0.0
11380,74.0,0,2023-12-08,,Australia,Manager,0,0,0,0,0,0.0,1,0,0,1,0.0
11381,69.9,0,2020-03-13,,Singapore,Executive,0,0,0,0,2,0.0,0,0,0,2,0.0
11382,69.3,0,2021-06-16,,Thailand,Executive,0,0,0,0,1,0.0,0,0,0,2,0.0
11383,65.3,0,2024-06-12,,Singapore,Manager,0,0,0,0,4,0.0,1,0,0,2,0.0
11384,77.5,0,2021-12-31,,Singapore,Executive,0,0,0,0,0,0.0,0,0,0,4,0.0
11385,65.2,0,2020-11-04,,Singapore,C-Level,0,0,0,0,3,0.0,1,1,0,2,16.5
11386,66.8,0,2023-10-22,,Hong Kong,C-Level,0,0,0,0,3,0.0,0,0,0,1,0.0
11387,73.2,0,2024-12-23,,Singapore,Director,1,0,0,0,2,0.0,1,1,0,0,15.2
11388,67.0,0,2020-03-31,,Australia,Director,1,0,0,0,2,0.0,0,0,0,1,0.0
11389,70.5,0,2023-01-05,,Singapore,Director,1,0,0,0,4,0.0,0,0,0,0,0.0
11390,86.1,1,2022-09-05,2026-01-31,Australia,Manager,0,0,0,0,1,0.0,1,0,0,2,0.0
11391,70.8,0,2022-05-19,,Singapore,Director,0,0,0,0,1,0.0,0,0,0,0,0.0
11392,65.1,0,2023-02-01,,Hong Kong,Individual Contributor,0,0,0,0,2,0.0,0,0,0,1,0.0
11393,74.9,0,2022-03-26,,Australia,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
11394,70.9,0,2022-01-23,,Singapore,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
11395,73.6,0,2020-07-06,,Thailand,Director,0,0,0,0,5,0.0,0,0,0,0,0.0
11396,74.6,0,2025-03-11,,Thailand,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
11397,71.8,0,2023-02-27,,Other,Vice President,0,0,0,0,3,0.0,0,0,0,1,0.0
11398,71.7,0,2021-07-24,,Singapore,Executive,1,1,1,0,1,2.5,0,0,0,3,0.0
11399,71.5,0,2025-01-23,,Other,Individual Contributor,0,0,0,0,1,0.0,1,0,0,1,0.0
11400,66.6,0,2024-05-15,,Singapore,Unknown,1,0,0,0,3,0.0,0,0,0,1,0.0
11401,71.5,0,2024-07-18,,Indonesia,Manager,0,0,0,0,4,0.0,0,0,0,4,0.0
11402,70.3,0,2021-05-28,,Singapore,Director,1,0,1,0,2,32.9,1,1,0,3,79.5
11403,70.6,0,2019-12-15,,Singapore,Manager,1,0,0,0,1,0.0,0,0,0,1,0.0
11404,63.8,0,2022-06-01,,Other,Unknown,0,0,0,0,3,0.0,0,0,0,0,0.0
11405,80.5,1,2022-02-02,2022-02-27,Indonesia,Manager,1,1,0,0,1,0.0,0,0,0,0,0.0
11406,75.0,0,2020-09-20,,Singapore,C-Level,1,0,0,0,2,0.0,0,0,0,1,0.0
11407,77.7,0,2022-04-18,,Australia,Individual Contributor,0,0,0,0,4,0.0,0,0,0,1,0.0
11408,70.9,0,2023-08-21,,Philippines,Director,1,0,1,0,0,46.2,0,0,0,1,0.0
11409,71.3,0,2023-07-04,,Malaysia,Manager,0,0,0,0,3,0.0,0,0,0,3,0.0
11410,72.6,0,2020-01-10,,Thailand,Manager,0,0,0,0,0,0.0,0,0,0,2,0.0
11411,74.9,0,2022-03-03,,India,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
11412,71.2,0,2022-12-18,,Singapore,Unknown,0,0,0,0,0,0.0,0,0,0,2,0.0
11413,75.6,0,2021-12-07,,Philippines,Director,0,0,0,0,0,0.0,0,0,0,2,0.0
11414,66.2,0,2025-05-16,,Australia,Individual Contributor,1,0,1,0,3,58.8,0,0,0,2,0.0
11415,73.2,0,2023-10-19,,Malaysia,C-Level,0,0,0,0,1,0.0,0,0,0,0,0.0
11416,78.6,0,2021-11-12,,Indonesia,Individual Contributor,1,0,0,1,9,0.0,0,0,0,2,0.0
11417,70.5,0,2023-03-28,,Singapore,Director,0,0,0,0,1,0.0,0,0,0,2,0.0
11418,66.6,0,2025-09-30,,Singapore,C-Level,0,0,0,0,3,0.0,1,0,0,3,0.0
11419,89.4,1,2024-10-11,2024-10-20,Malaysia,Executive,0,0,0,0,2,0.0,0,0,0,0,0.0
11420,69.9,0,2022-05-22,,Indonesia,Executive,0,1,0,0,3,0.0,0,0,0,4,0.0
11421,72.5,0,2025-03-22,,Indonesia,Director,1,0,1,0,3,24.3,0,0,0,0,0.0
11422,77.7,0,2024-10-13,,Singapore,Manager,0,0,0,0,4,0.0,0,0,0,0,0.0
11423,94.6,1,2025-03-01,2026-01-31,Other,Unknown,1,0,1,0,2,119.9,0,0,0,1,0.0
11424,68.3,0,2019-09-02,,Singapore,Unknown,1,0,1,0,0,51.4,0,0,0,0,0.0
11425,68.2,0,2025-03-15,,Singapore,Vice President,0,0,0,0,2,0.0,0,0,0,0,0.0
11426,70.1,0,2020-05-01,,Indonesia,Unknown,1,0,0,0,2,0.0,0,0,0,1,0.0
11427,71.6,0,2021-10-28,,Hong Kong,Vice President,0,0,0,0,2,0.0,0,0,0,3,0.0
11428,61.2,0,2025-05-13,,Philippines,Manager,0,0,0,0,1,0.0,0,0,0,5,0.0
11429,88.6,1,2023-12-27,2025-07-03,Singapore,Manager,1,1,1,0,2,36.5,0,0,0,1,0.0
11430,61.1,0,2022-06-20,,Singapore,Manager,1,0,0,0,2,0.0,1,1,0,0,70.9
11431,74.7,0,2019-07-25,,Australia,Manager,0,0,0,0,2,0.0,1,0,0,0,0.0
11432,72.8,0,2025-12-02,,Other,Manager,0,0,0,0,1,0.0,0,0,0,2,0.0
11433,87.1,1,2023-06-06,2024-03-08,Singapore,Executive,1,1,1,0,1,103.9,0,0,0,3,0.0
11434,78.0,0,2020-11-16,,Other,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
11435,92.5,1,2025-09-13,2026-01-31,Indonesia,Vice President,0,1,0,0,1,0.0,0,0,0,2,0.0
11436,64.1,0,2022-04-10,,Australia,C-Level,0,1,0,0,3,0.0,0,0,0,1,0.0
11437,70.5,0,2020-08-06,,Philippines,C-Level,1,0,0,0,3,0.0,0,0,0,1,0.0
11438,65.4,0,2021-02-11,,Singapore,Vice President,0,0,0,0,3,0.0,0,0,0,3,0.0
11439,70.8,0,2021-11-30,,Singapore,Executive,0,0,0,0,3,0.0,0,0,0,3,0.0
11440,60.4,0,2020-10-25,,Singapore,Vice President,1,1,0,0,2,0.0,0,0,0,0,0.0
11441,74.1,0,2024-02-02,,Singapore,Vice President,0,0,0,0,3,0.0,0,0,0,1,0.0
11442,72.2,0,2021-09-08,,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,0,0.0
11443,73.2,0,2024-05-20,,Indonesia,Individual Contributor,0,0,0,0,1,0.0,0,0,0,3,0.0
11444,74.1,0,2022-05-04,,Singapore,Manager,1,0,0,0,2,0.0,1,1,1,3,18.3
11445,69.6,0,2021-03-03,,India,C-Level,0,0,0,0,1,0.0,1,0,0,0,0.0
11446,71.3,0,2022-03-27,,Malaysia,Manager,0,0,0,0,2,0.0,1,0,0,0,0.0
11447,72.9,0,2025-11-22,,India,Director,0,0,0,0,1,0.0,0,0,0,1,0.0
11448,64.3,0,2019-08-20,,Australia,Individual Contributor,0,0,0,0,1,0.0,0,0,0,1,0.0
11449,73.4,0,2019-04-02,,Philippines,Individual Contributor,0,0,0,0,2,0.0,1,1,0,1,28.5
11450,56.2,0,2020-02-29,,Hong Kong,Individual Contributor,0,0,0,0,5,0.0,0,0,0,0,0.0
11451,72.9,0,2023-05-02,,India,Manager,0,0,0,0,1,0.0,0,0,0,2,0.0
11452,73.3,0,2020-10-26,,Indonesia,Unknown,0,0,0,0,3,0.0,0,0,0,1,0.0
11453,74.2,0,2018-12-24,,Hong Kong,Individual Contributor,0,0,0,0,1,0.0,0,0,0,0,0.0
11454,72.3,0,2022-03-28,,Singapore,Manager,1,0,1,0,1,17.8,1,1,1,3,145.8
11455,60.1,0,2019-03-29,,India,Unknown,1,1,1,0,1,22.7,1,0,0,3,0.0
11456,72.9,0,2025-11-28,,India,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
11457,76.4,0,2020-07-17,,Philippines,Individual Contributor,1,0,0,0,1,0.0,0,0,0,1,0.0
11458,79.4,0,2022-01-17,,Australia,Individual Contributor,0,0,0,0,3,0.0,0,0,0,2,0.0
11459,76.4,0,2020-07-11,,Singapore,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
11460,60.0,0,2020-06-16,,Australia,Manager,0,0,0,0,0,0.0,0,0,0,2,0.0
11461,67.4,0,2020-07-23,,Hong Kong,Individual Contributor,1,0,0,0,6,0.0,0,0,0,2,0.0
11462,69.0,0,2020-01-15,,Malaysia,Manager,1,0,1,0,0,0.0,1,0,0,0,0.0
11463,71.5,0,2022-03-26,,Philippines,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
11464,72.9,0,2025-05-14,,Singapore,Manager,1,0,1,0,2,15.0,0,0,0,0,0.0
11465,73.9,0,2022-02-02,,Singapore,Manager,0,0,0,0,3,0.0,0,0,0,1,0.0
11466,76.3,0,2020-11-11,,India,Manager,1,0,0,0,0,0.0,1,0,0,2,0.0
11467,70.0,0,2021-03-26,,Singapore,Manager,0,0,0,0,0,0.0,0,0,0,2,0.0
11468,74.6,0,2022-02-21,,Philippines,Individual Contributor,0,0,0,0,2,0.0,0,0,0,0,0.0
11469,80.7,1,2021-09-01,2024-12-31,Singapore,Director,1,0,0,0,2,0.0,0,0,0,1,0.0
11470,73.9,0,2023-08-07,,Singapore,Individual Contributor,0,0,0,0,2,0.0,1,1,0,1,14.1
11471,75.6,0,2025-03-15,,Malaysia,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
11472,73.7,0,2020-04-11,,Malaysia,Individual Contributor,0,0,0,0,0,0.0,0,0,0,0,0.0
11473,78.7,0,2020-05-25,,India,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
11474,71.1,0,2020-10-06,,Malaysia,Executive,0,0,0,0,2,0.0,0,0,0,0,0.0
11475,81.3,0,2019-02-09,,Malaysia,Individual Contributor,0,0,0,0,2,0.0,0,0,0,0,0.0
11476,71.1,0,2019-01-22,,Australia,Individual Contributor,0,0,0,0,2,0.0,1,0,0,2,0.0
11477,73.1,0,2019-09-23,,Singapore,Individual Contributor,1,0,0,0,2,0.0,1,1,0,5,16.0
